"","article","zone","word","time","length","log_gmean_freq","is_first","is_last","has_punct","has_num","has_punct_prev_1","has_num_prev_1","sent_id","tokenN_in_sent","pos","length_prev_1","length_prev_2","log_gmean_freq_prev_1","log_gmean_freq_prev_2"
9156,9,878,"book",313.7866666666667,4,10.158478547289455,False,False,False,False,False,False,435,3,"nsubj",8.0,8.0,11.589582821991986,10.25646567163057
9157,9,879,"is",290.68,2,13.146062325742149,False,False,False,False,False,False,435,4,"cop",4.0,8.0,10.158478547289455,11.589582821991986
9158,9,880,"a",290.0921052631579,1,14.325739803932372,False,False,False,False,False,False,435,5,"det",2.0,4.0,13.146062325742149,10.158478547289455
9159,9,881,"classic",308.4736842105263,7,8.056426767522984,False,False,False,False,False,False,435,6,"advcl",1.0,2.0,14.325739803932372,13.146062325742149
9160,9,882,"that",299.92,4,13.426455564376912,False,False,False,False,False,False,435,7,"dobj",7.0,1.0,8.056426767522984,14.325739803932372
9161,9,883,"many",313.0,4,10.92512880001811,False,False,False,False,False,False,435,8,"amod",4.0,7.0,13.426455564376912,8.056426767522984
9162,9,884,"publishing",317.2631578947368,10,7.656337166430183,False,False,False,False,False,False,435,9,"compound",4.0,4.0,10.92512880001811,13.426455564376912
9163,9,885,"houses",338.81081081081084,6,8.912877287669296,False,False,False,False,False,False,435,10,"nsubj",10.0,4.0,7.656337166430183,10.92512880001811
9164,9,886,"continue",308.7763157894737,8,8.972463821059907,False,False,False,False,False,False,435,11,"dep",6.0,10.0,8.912877287669296,7.656337166430183
9165,9,887,"reprinting",374.97333333333336,10,9.327358875405205,False,False,False,False,False,False,435,12,"xcomp",8.0,6.0,8.972463821059907,8.912877287669296
9166,9,888,"today,",355.3066666666667,6,12.01130933296236,False,False,True,False,False,False,435,14,"punct",10.0,8.0,9.327358875405205,8.972463821059907
9167,9,889,"his",322.88,3,12.983184065267205,False,False,False,False,True,False,435,15,"nmod:poss",6.0,10.0,12.01130933296236,9.327358875405205
9168,9,890,"account",302.5394736842105,7,8.869960510523953,False,False,False,False,False,False,435,16,"nsubjpass",3.0,6.0,12.983184065267205,12.01130933296236
9169,9,891,"is",320.49333333333334,2,13.146062325742149,False,False,False,False,False,False,435,17,"auxpass",7.0,3.0,8.869960510523953,12.983184065267205
9170,9,892,"contested.",416.4666666666666,10,11.063540410682476,False,True,True,False,False,False,435,19,"punct",2.0,7.0,13.146062325742149,8.869960510523953
9171,9,893,"Many",342.8157894736842,4,10.92512880001811,True,False,False,False,True,False,436,0,"amod",4.581220748829953,4.581220748829953,11.29753723775519,11.29753723775519
9172,9,894,"modern",317.5657894736842,6,9.633448915256942,False,False,False,False,False,False,436,1,"amod",4.0,4.581220748829953,10.92512880001811,11.29753723775519
9173,9,895,"scholars",312.3333333333333,8,7.9672801789422,False,False,False,False,False,False,436,2,"nsubj",6.0,4.0,9.633448915256942,10.92512880001811
9174,9,896,"believe",324.24,7,8.592857095337227,False,False,False,False,False,False,436,3,"root",8.0,6.0,7.9672801789422,9.633448915256942
9175,9,897,"the",301.10526315789474,3,15.52756444324176,False,False,False,False,False,False,436,4,"det",7.0,8.0,8.592857095337227,7.9672801789422
9176,9,898,"mania",303.2266666666667,5,10.280854602146238,False,False,False,False,False,False,436,5,"nsubj",3.0,7.0,15.52756444324176,8.592857095337227
9177,9,899,"was",297.4805194805195,3,13.887766101144674,False,False,False,False,False,False,436,6,"cop",5.0,3.0,10.280854602146238,15.52756444324176
9178,9,900,"not",291.9868421052632,3,12.186048493699246,False,False,False,False,False,False,436,7,"neg",3.0,5.0,13.887766101144674,10.280854602146238
9179,9,901,"as",300.6933333333333,2,13.418144563312724,False,False,False,False,False,False,436,8,"advmod",3.0,3.0,12.186048493699246,13.887766101144674
9180,9,902,"extraordinary",305.55263157894734,13,6.856461984594587,False,False,False,False,False,False,436,9,"ccomp",2.0,3.0,13.418144563312724,12.186048493699246
9181,9,903,"as",292.9866666666667,2,13.418144563312724,False,False,False,False,False,False,436,10,"mark",13.0,2.0,6.856461984594587,13.418144563312724
9182,9,904,"Mackay",336.44736842105266,6,9.947865915773676,False,False,False,False,False,False,436,11,"nsubj",2.0,13.0,13.418144563312724,6.856461984594587
9183,9,905,"described,",324.5263157894737,10,12.81885354795864,False,False,True,False,False,False,436,13,"punct",6.0,2.0,9.947865915773676,13.418144563312724
9184,9,906,"with",318.84,4,13.349855858400243,False,False,False,False,True,False,436,14,"mark",10.0,6.0,12.81885354795864,9.947865915773676
9185,9,907,"some",305.2266666666667,4,11.161181202361703,False,False,False,False,False,False,436,15,"nsubj",4.0,10.0,13.349855858400243,12.81885354795864
9186,9,908,"arguing",325.80263157894734,7,7.52294091807237,False,False,False,False,False,False,436,16,"advcl",4.0,4.0,11.161181202361703,13.349855858400243
9187,9,909,"that",284.84,4,13.426455564376912,False,False,False,False,False,False,436,17,"mark",7.0,4.0,7.52294091807237,11.161181202361703
9188,9,910,"the",277.9866666666667,3,15.52756444324176,False,False,False,False,False,False,436,18,"det",4.0,7.0,13.426455564376912,7.52294091807237
9189,9,911,"price",277.2763157894737,5,8.249836485425702,False,False,False,False,False,False,436,19,"compound",3.0,4.0,15.52756444324176,13.426455564376912
9190,9,912,"changes",301.57894736842104,7,9.256078263650036,False,False,False,False,False,False,436,20,"nsubj",5.0,3.0,8.249836485425702,15.52756444324176
9191,9,913,"may",295.32894736842104,3,10.693284923775574,False,False,False,False,False,False,436,21,"aux",7.0,5.0,9.256078263650036,8.249836485425702
9192,9,914,"not",298.2236842105263,3,12.186048493699246,False,False,False,False,False,False,436,22,"neg",3.0,7.0,10.693284923775574,9.256078263650036
9193,9,915,"have",314.1081081081081,4,12.001032975538308,False,False,False,False,False,False,436,23,"aux",3.0,3.0,12.186048493699246,10.693284923775574
9194,9,916,"constituted",362.80263157894734,11,6.674561391814426,False,False,False,False,False,False,436,24,"ccomp",4.0,3.0,12.001032975538308,12.186048493699246
9195,9,917,"a",323.26666666666665,1,14.325739803932372,False,False,False,False,False,False,436,25,"det",11.0,4.0,6.674561391814426,12.001032975538308
9196,9,918,"bubble.",363.9605263157895,7,10.670587038062449,False,True,True,False,False,False,436,27,"punct",1.0,11.0,14.325739803932372,6.674561391814426
9197,9,919,"Research",377.2133333333333,8,9.221873607789856,True,False,False,False,True,False,437,0,"nsubj",4.581220748829953,4.581220748829953,11.29753723775519,11.29753723775519
9198,9,920,"on",316.60526315789474,2,13.43917066296584,False,False,False,False,False,False,437,1,"case",8.0,4.581220748829953,9.221873607789856,11.29753723775519
9199,9,921,"the",289.8831168831169,3,15.52756444324176,False,False,False,False,False,False,437,2,"det",2.0,8.0,13.43917066296584,9.221873607789856
9200,9,922,"tulip",316.43243243243245,5,9.839314438709083,False,False,False,False,False,False,437,3,"compound",3.0,2.0,15.52756444324176,13.43917066296584
9201,9,923,"mania",311.5921052631579,5,10.280854602146238,False,False,False,False,False,False,437,4,"nmod",5.0,3.0,9.839314438709083,15.52756444324176
9202,9,924,"is",309.4342105263158,2,13.146062325742149,False,False,False,False,False,False,437,5,"cop",5.0,5.0,10.280854602146238,9.839314438709083
9203,9,925,"difficult",312.3766233766234,9,9.16282938930513,False,False,False,False,False,False,437,6,"root",2.0,5.0,13.146062325742149,10.280854602146238
9204,9,926,"because",304.15584415584414,7,10.687092248656649,False,False,False,False,False,False,437,7,"case",9.0,2.0,9.16282938930513,13.146062325742149
9205,9,927,"of",302.5,2,14.81543924991672,False,False,False,False,False,False,437,8,"mwe",7.0,9.0,10.687092248656649,9.16282938930513
9206,9,928,"the",290.2894736842105,3,15.52756444324176,False,False,False,False,False,False,437,9,"det",2.0,7.0,14.81543924991672,10.687092248656649
9207,9,929,"limited",287.12,7,9.260082463870996,False,False,False,False,False,False,437,10,"amod",3.0,2.0,15.52756444324176,14.81543924991672
9208,9,930,"data",298.39473684210526,4,8.563504094279487,False,False,False,False,False,False,437,11,"nmod",7.0,3.0,9.260082463870996,15.52756444324176
9209,9,931,"from",294.2631578947368,4,12.970137177909631,False,False,False,False,False,False,437,12,"case",4.0,7.0,8.563504094279487,9.260082463870996
9210,9,932,"the",297.25,3,15.52756444324176,False,False,False,False,False,False,437,13,"det",4.0,4.0,12.970137177909631,8.563504094279487
9211,9,933,"sixteen",306.0263157894737,7,7.57455848420248,False,False,False,False,False,False,437,14,"compound",3.0,4.0,15.52756444324176,12.970137177909631
9212,9,934,"thirties.",413.4054054054054,9,9.238591716476874,False,True,True,False,False,False,437,16,"punct",7.0,3.0,7.57455848420248,15.52756444324176
9213,9,935,"However,",358.14473684210526,8,12.745263273254032,True,False,True,False,True,False,438,1,"punct",9.0,4.581220748829953,9.238591716476874,11.29753723775519
9214,9,936,"some",349.2933333333333,4,11.161181202361703,False,False,False,False,True,False,438,2,"det",8.0,9.0,12.745263273254032,9.238591716476874
9215,9,937,"modern",386.80263157894734,6,9.633448915256942,False,False,False,False,False,False,438,3,"amod",4.0,8.0,11.161181202361703,12.745263273254032
9216,9,938,"economists",341.13157894736844,10,5.730099782973574,False,False,False,False,False,False,438,4,"nsubj",6.0,4.0,9.633448915256942,11.161181202361703
9217,9,939,"have",308.69736842105266,4,12.001032975538308,False,False,False,False,False,False,438,5,"aux",10.0,6.0,5.730099782973574,9.633448915256942
9218,9,940,"proposed",331.85526315789474,8,9.255122514748075,False,False,False,False,False,False,438,6,"root",4.0,10.0,12.001032975538308,5.730099782973574
9219,9,941,"rational",397.7922077922078,8,7.171656822768514,False,False,False,False,False,False,438,7,"amod",8.0,4.0,9.255122514748075,12.001032975538308
9220,9,942,"explanations,",355.0,13,10.722916503843384,False,False,True,False,False,False,438,9,"punct",8.0,8.0,7.171656822768514,9.255122514748075
9221,9,943,"rather",333.67105263157896,6,9.675268643355135,False,False,False,False,True,False,438,10,"cc",13.0,8.0,10.722916503843384,7.171656822768514
9222,9,944,"than",314.3421052631579,4,11.415070048798176,False,False,False,False,False,False,438,11,"mwe",6.0,13.0,9.675268643355135,10.722916503843384
9223,9,945,"a",322.0394736842105,1,14.325739803932372,False,False,False,False,False,False,438,12,"det",4.0,6.0,11.415070048798176,9.675268643355135
9224,9,946,"speculative",359.60526315789474,11,7.330373433120505,False,False,False,False,False,False,438,13,"amod",1.0,4.0,14.325739803932372,11.415070048798176
9225,9,947,"mania,",333.9736842105263,6,11.93703269472824,False,False,True,False,False,False,438,15,"punct",11.0,1.0,7.330373433120505,14.325739803932372
9226,9,948,"for",329.53333333333336,3,13.42421607066536,False,False,False,False,True,False,438,16,"case",6.0,11.0,11.93703269472824,7.330373433120505
9227,9,949,"the",302.7631578947368,3,15.52756444324176,False,False,False,False,False,False,438,17,"det",3.0,6.0,13.42421607066536,11.93703269472824
9228,9,950,"rise",293.61038961038963,4,8.423102268016642,False,False,False,False,False,False,438,18,"nmod",3.0,3.0,15.52756444324176,13.42421607066536
9229,9,951,"and",284.5733333333333,3,14.71127893960382,False,False,False,False,False,False,438,19,"cc",4.0,3.0,8.423102268016642,15.52756444324176
9230,9,952,"fall",305.3378378378378,4,8.93353229607628,False,False,False,False,False,False,438,20,"conj",3.0,4.0,14.71127893960382,8.423102268016642
9231,9,953,"in",319.4605263157895,2,14.451279123971284,False,False,False,False,False,False,438,21,"case",4.0,3.0,8.93353229607628,14.71127893960382
9232,9,954,"prices.",351.4736842105263,7,11.297593600526309,False,True,True,False,False,False,438,23,"punct",2.0,4.0,14.451279123971284,8.93353229607628
9233,9,955,"For",305.7866666666667,3,13.42421607066536,True,False,False,False,True,False,439,0,"case",4.581220748829953,4.581220748829953,11.29753723775519,11.29753723775519
9234,9,956,"example,",317.57894736842104,8,12.430325359963362,False,False,True,False,False,False,439,2,"punct",3.0,7.0,13.42421607066536,11.297593600526309
9235,9,957,"other",318.04,5,11.636451975253678,False,False,False,False,True,False,439,3,"amod",8.0,3.0,12.430325359963362,13.42421607066536
9236,9,958,"flowers,",354.7631578947368,8,11.421885061222032,False,False,True,False,False,False,439,5,"punct",5.0,8.0,11.636451975253678,12.430325359963362
9237,9,959,"such",290.22972972972974,4,11.20192017521155,False,False,False,False,True,False,439,6,"case",8.0,5.0,11.421885061222032,11.636451975253678
9238,9,960,"as",277.2763157894737,2,13.418144563312724,False,False,False,False,False,False,439,7,"mwe",4.0,8.0,11.20192017521155,11.421885061222032
9239,9,961,"the",291.0131578947368,3,15.52756444324176,False,False,False,False,False,False,439,8,"det",2.0,4.0,13.418144563312724,11.20192017521155
9240,9,962,"hyacinth,",371.8421052631579,9,9.737347218907365,False,False,True,False,False,False,439,10,"punct",3.0,2.0,15.52756444324176,13.418144563312724
9241,9,963,"also",320.89473684210526,4,12.085976311260572,False,False,False,False,True,False,439,11,"advmod",9.0,3.0,9.737347218907365,15.52756444324176
9242,9,964,"had",302.6575342465753,3,12.585700152465314,False,False,False,False,False,False,439,12,"root",4.0,9.0,12.085976311260572,9.737347218907365
9243,9,965,"high",296.32894736842104,4,10.547812068398503,False,False,False,False,False,False,439,13,"amod",3.0,4.0,12.585700152465314,12.085976311260572
9244,9,966,"prices",307.2894736842105,6,7.601402334583733,False,False,False,False,False,False,439,14,"dobj",4.0,3.0,10.547812068398503,12.585700152465314
9245,9,967,"on",291.41333333333336,2,13.43917066296584,False,False,False,False,False,False,439,15,"case",6.0,4.0,7.601402334583733,10.547812068398503
9246,9,968,"the",301.6533333333333,3,15.52756444324176,False,False,False,False,False,False,439,16,"det",2.0,6.0,13.43917066296584,7.601402334583733
9247,9,969,"flower's",365.6621621621622,8,11.781177112139568,False,False,False,False,False,False,439,18,"case",3.0,2.0,15.52756444324176,13.43917066296584
9248,9,970,"introduction,",348.3066666666667,13,11.807414258040474,False,False,True,False,False,False,439,20,"punct",8.0,3.0,11.781177112139568,15.52756444324176
9249,9,971,"which",321.64864864864865,5,12.511433768554898,False,False,False,False,True,False,439,21,"nsubj",13.0,8.0,11.807414258040474,11.781177112139568
9250,9,972,"then",305.2266666666667,4,11.10644484140074,False,False,False,False,False,False,439,22,"advmod",5.0,13.0,12.511433768554898,11.807414258040474
9251,9,973,"fell",311.8243243243243,4,9.12183697338478,False,False,False,False,False,False,439,23,"acl:relcl",4.0,5.0,11.10644484140074,12.511433768554898
9252,9,974,"dramatically.",329.75,13,10.923541979827482,False,True,True,False,False,False,439,25,"punct",4.0,4.0,9.12183697338478,11.10644484140074
9253,9,975,"The",322.81333333333333,3,15.52756444324176,True,False,False,False,True,False,440,0,"det",4.581220748829953,4.581220748829953,11.29753723775519,11.29753723775519
9254,9,976,"high",331.72972972972974,4,10.547812068398503,False,False,False,False,False,False,440,1,"amod",3.0,4.581220748829953,15.52756444324176,11.29753723775519
9255,9,977,"prices",311.47297297297297,6,7.601402334583733,False,False,False,False,False,False,440,2,"nsubjpass",4.0,3.0,10.547812068398503,15.52756444324176
9256,9,978,"may",285.2432432432432,3,10.693284923775574,False,False,False,False,False,False,440,3,"aux",6.0,4.0,7.601402334583733,10.547812068398503
9257,9,979,"also",287.3513513513513,4,12.085976311260572,False,False,False,False,False,False,440,4,"advmod",3.0,6.0,10.693284923775574,7.601402334583733
9258,9,980,"have",293.61333333333334,4,12.001032975538308,False,False,False,False,False,False,440,5,"aux",4.0,3.0,12.085976311260572,10.693284923775574
9259,9,981,"been",298.7567567567568,4,11.931471312616925,False,False,False,False,False,False,440,6,"auxpass",4.0,4.0,12.001032975538308,12.085976311260572
9260,9,982,"driven",280.1333333333333,6,7.914252278742441,False,False,False,False,False,False,440,7,"root",4.0,4.0,11.931471312616925,12.001032975538308
9261,9,983,"by",316.3013698630137,2,13.302278708223811,False,False,False,False,False,False,440,8,"case",6.0,4.0,7.914252278742441,11.931471312616925
9262,9,984,"expectations",325.1081081081081,12,7.215975002651466,False,False,False,False,False,False,440,9,"nmod",2.0,6.0,13.302278708223811,7.914252278742441
9263,9,985,"of",296.94594594594594,2,14.81543924991672,False,False,False,False,False,False,440,10,"case",12.0,2.0,7.215975002651466,13.302278708223811
9264,9,986,"a",323.62666666666667,1,14.325739803932372,False,False,False,False,False,False,440,11,"det",2.0,12.0,14.81543924991672,7.215975002651466
9265,9,987,"parliamentary",386.4864864864865,13,7.371489295214277,False,False,False,False,False,False,440,12,"amod",1.0,2.0,14.325739803932372,14.81543924991672
9266,9,988,"decree",394.5263157894737,6,6.561030665896573,False,False,False,False,False,False,440,13,"nmod",13.0,1.0,7.371489295214277,14.325739803932372
9267,9,989,"that",334.14473684210526,4,13.426455564376912,False,False,False,False,False,False,440,14,"mark",6.0,13.0,6.561030665896573,7.371489295214277
9268,9,990,"contracts",335.1842105263158,9,7.370230641807081,False,False,False,False,False,False,440,15,"nsubjpass",4.0,6.0,13.426455564376912,6.561030665896573
9269,9,991,"could",317.0933333333333,5,10.887436932884098,False,False,False,False,False,False,440,16,"aux",9.0,4.0,7.370230641807081,13.426455564376912
9270,9,992,"be",300.7894736842105,2,12.391198599656752,False,False,False,False,False,False,440,17,"auxpass",5.0,9.0,10.887436932884098,7.370230641807081
9271,9,993,"voided",313.43243243243245,6,7.408602921622436,False,False,False,False,False,False,440,18,"dep",2.0,5.0,12.391198599656752,10.887436932884098
9272,9,994,"for",311.3066666666667,3,13.42421607066536,False,False,False,False,False,False,440,19,"case",6.0,2.0,7.408602921622436,12.391198599656752
9273,9,995,"a",303.32,1,14.325739803932372,False,False,False,False,False,False,440,20,"det",3.0,6.0,13.42421607066536,7.408602921622436
9274,9,996,"small",335.92,5,10.284455029043892,False,False,False,False,False,False,440,21,"amod",1.0,3.0,14.325739803932372,13.42421607066536
9275,9,997,"cost,",307.55263157894734,5,12.28612702135514,False,False,True,False,False,False,440,23,"punct",5.0,1.0,10.284455029043892,14.325739803932372
9276,9,998,"thus",348.28,4,9.186764635447478,False,False,False,False,True,False,440,24,"advmod",5.0,5.0,12.28612702135514,10.284455029043892
9277,9,999,"lowering",356.8,8,10.647385758143235,False,False,False,False,False,False,440,25,"xcomp",4.0,5.0,9.186764635447478,12.28612702135514
9278,9,1000,"the",299.38666666666666,3,15.52756444324176,False,False,False,False,False,False,440,26,"det",8.0,4.0,10.647385758143235,9.186764635447478
9279,9,1001,"risk",306.7763157894737,4,8.708474489581665,False,False,False,False,False,False,440,27,"dobj",3.0,8.0,15.52756444324176,10.647385758143235
9280,9,1002,"to",320.94666666666666,2,14.49430827566318,False,False,False,False,False,False,440,28,"case",4.0,3.0,8.708474489581665,15.52756444324176
9281,9,1003,"buyers.",387.92105263157896,7,11.351266244220824,False,True,True,False,False,False,440,30,"punct",2.0,4.0,14.49430827566318,8.708474489581665
9282,9,1004,"Despite",337.5405405405405,7,9.381600981410712,True,False,False,False,True,False,441,0,"case",4.581220748829953,4.581220748829953,11.29753723775519,11.29753723775519
9283,9,1005,"these",317.30263157894734,5,10.752163034994716,False,False,False,False,False,False,441,1,"det",7.0,4.581220748829953,9.381600981410712,11.29753723775519
9284,9,1006,"disagreements",368.50666666666666,13,8.179648380043288,False,False,False,False,False,False,441,2,"nmod",5.0,7.0,10.752163034994716,9.381600981410712
9285,9,1007,"about",329.8157894736842,5,11.39414192898026,False,False,False,False,False,False,441,3,"mark",13.0,5.0,8.179648380043288,10.752163034994716
9286,9,1008,"whether",336.7368421052632,7,9.172846167548602,False,False,False,False,False,False,441,4,"mark",5.0,13.0,11.39414192898026,8.179648380043288
9287,9,1009,"the",307.56,3,15.52756444324176,False,False,False,False,False,False,441,5,"det",7.0,5.0,9.172846167548602,11.39414192898026
9288,9,1010,"phenomenon",339.3333333333333,10,7.217443431696533,False,False,False,False,False,False,441,6,"nsubj",3.0,7.0,15.52756444324176,9.172846167548602
9289,9,1011,"technically",379.1184210526316,11,6.522092798170152,False,False,False,False,False,False,441,7,"advmod",10.0,3.0,7.217443431696533,15.52756444324176
9290,9,1012,"constituted",367.1688311688312,11,6.674561391814426,False,False,False,False,False,False,441,8,"acl",11.0,10.0,6.522092798170152,7.217443431696533
9291,9,1013,"an",333.70666666666665,2,12.635498391083182,False,False,False,False,False,False,441,9,"det",11.0,11.0,6.674561391814426,6.522092798170152
9292,9,1014,"economic",331.5394736842105,8,8.87514731685335,False,False,False,False,False,False,441,10,"amod",2.0,11.0,12.635498391083182,6.674561391814426
9293,9,1015,"bubble,",364.6891891891892,7,10.79838904477413,False,False,True,False,False,False,441,12,"punct",8.0,2.0,8.87514731685335,12.635498391083182
9294,9,1016,"the",333.1184210526316,3,15.52756444324176,False,False,False,False,True,False,441,13,"det",7.0,8.0,10.79838904477413,8.87514731685335
9295,9,1017,"term",308.89473684210526,4,9.180808569370145,False,False,False,False,False,False,441,14,"nsubjpass",3.0,7.0,15.52756444324176,10.79838904477413
9296,9,1018,"'tulip",340.14666666666665,6,10.24640592435615,False,False,True,False,False,False,441,16,"compound",4.0,3.0,9.180808569370145,15.52756444324176
9297,9,1019,"mania'",345.16,6,11.421461571696796,False,False,True,False,True,False,441,18,"punct",6.0,4.0,10.24640592435615,9.180808569370145
9298,9,1020,"is",309.7837837837838,2,13.146062325742149,False,False,False,False,True,False,441,19,"auxpass",6.0,6.0,11.421461571696796,10.24640592435615
9299,9,1021,"still",294.60526315789474,5,10.318803976694667,False,False,False,False,False,False,441,20,"advmod",2.0,6.0,13.146062325742149,11.421461571696796
9300,9,1022,"often",302.9736842105263,5,10.202072472350189,False,False,False,False,False,False,441,21,"advmod",5.0,2.0,10.318803976694667,13.146062325742149
9301,9,1023,"used",335.93506493506493,4,11.143107384308207,False,False,False,False,False,False,441,22,"root",5.0,5.0,10.202072472350189,10.318803976694667
9302,9,1024,"metaphorically",349.36486486486484,14,8.033581672019265,False,False,False,False,False,False,441,23,"advmod",4.0,5.0,11.143107384308207,10.202072472350189
9303,9,1025,"to",315.1578947368421,2,14.49430827566318,False,False,False,False,False,False,441,24,"mark",14.0,4.0,8.033581672019265,11.143107384308207
9304,9,1026,"refer",292.4078947368421,5,7.822845290279774,False,False,False,False,False,False,441,25,"xcomp",2.0,14.0,14.49430827566318,8.033581672019265
9305,9,1027,"to",286.2133333333333,2,14.49430827566318,False,False,False,False,False,False,441,26,"case",5.0,2.0,7.822845290279774,14.49430827566318
9306,9,1028,"any",314.1818181818182,3,10.678514214406102,False,False,False,False,False,False,441,27,"det",2.0,5.0,14.49430827566318,7.822845290279774
9307,9,1029,"large",320.23376623376623,5,10.48097132444235,False,False,False,False,False,False,441,28,"amod",3.0,2.0,10.678514214406102,14.49430827566318
9308,9,1030,"economic",315.3766233766234,8,8.87514731685335,False,False,False,False,False,False,441,29,"amod",5.0,3.0,10.48097132444235,10.678514214406102
9309,9,1031,"bubble,",390.1012658227848,7,10.79838904477413,False,False,True,False,False,False,441,31,"punct",8.0,5.0,8.87514731685335,10.48097132444235
9310,9,1032,"when",307.12820512820514,4,11.5262364790299,False,False,False,False,True,False,441,32,"advmod",7.0,8.0,10.79838904477413,8.87514731685335
9311,9,1033,"asset",328.0657894736842,5,9.540265853413208,False,False,False,False,False,False,441,33,"compound",4.0,7.0,11.5262364790299,10.79838904477413
9312,9,1034,"prices",342.6623376623377,6,7.601402334583733,False,False,False,False,False,False,441,34,"nsubj",5.0,4.0,9.540265853413208,11.5262364790299
9313,9,1035,"deviate",367.32911392405066,7,8.353072807263818,False,False,False,False,False,False,441,35,"acl:relcl",6.0,5.0,7.601402334583733,9.540265853413208
9314,9,1036,"from",397.3766233766234,4,12.970137177909631,False,False,False,False,False,False,441,36,"case",7.0,6.0,8.353072807263818,7.601402334583733
9315,9,1037,"intrinsic",0.0,9,8.273827929924446,False,False,False,False,False,False,441,37,"amod",4.0,7.0,12.970137177909631,8.353072807263818
9316,9,1038,"values.",0.0,7,11.439557052871038,False,True,True,False,False,False,441,39,"punct",9.0,4.0,8.273827929924446,12.970137177909631
9317,10,1,"Tourette's",0.0,10,11.544490143693928,True,False,False,False,False,False,442,1,"case",7.0,4.581220748829953,11.439557052871038,11.29753723775519
9318,10,2,"syndrome,",464.75,9,11.18934321441081,False,False,True,False,False,False,442,3,"punct",10.0,7.0,11.544490143693928,11.439557052871038
9319,10,3,"a",447.6623376623377,1,14.325739803932372,False,False,False,False,True,False,442,4,"det",9.0,10.0,11.18934321441081,11.544490143693928
9320,10,4,"neurological",427.23376623376623,12,5.634789603169249,False,False,False,False,False,False,442,5,"amod",1.0,9.0,14.325739803932372,11.18934321441081
9321,10,5,"disorder",463.6351351351352,8,7.4205789054108,False,False,False,False,False,False,442,6,"appos",12.0,1.0,5.634789603169249,14.325739803932372
9322,10,6,"characterized",394.92105263157896,13,7.789040401657477,False,False,False,False,False,False,442,7,"acl",8.0,12.0,7.4205789054108,5.634789603169249
9323,10,7,"by",421.4473684210527,2,13.302278708223811,False,False,False,False,False,False,442,8,"case",13.0,8.0,7.789040401657477,7.4205789054108
9324,10,8,"repetitive,",437.7027027027027,11,10.916399051025506,False,False,True,False,False,False,442,10,"punct",2.0,13.0,13.302278708223811,7.789040401657477
9325,10,9,"involuntary",427.4657534246575,11,7.922787223415722,False,False,False,False,True,False,442,11,"amod",11.0,2.0,10.916399051025506,13.302278708223811
9326,10,10,"movements,",0.0,10,11.69339235497445,False,False,True,False,False,False,442,13,"punct",11.0,11.0,7.922787223415722,10.916399051025506
9327,10,11,"was",359.6351351351352,3,13.887766101144674,False,False,False,False,True,False,442,14,"auxpass",10.0,11.0,11.69339235497445,7.922787223415722
9328,10,12,"named",365.6216216216216,5,10.36599440101149,False,False,False,False,False,False,442,15,"root",3.0,10.0,13.887766101144674,11.69339235497445
9329,10,13,"for",337.97222222222223,3,13.42421607066536,False,False,False,False,False,False,442,16,"case",5.0,3.0,10.36599440101149,13.887766101144674
9330,10,14,"Dr.",427.125,3,11.29156034481975,False,False,False,False,False,False,442,17,"compound",3.0,5.0,13.42421607066536,10.36599440101149
9331,10,15,"Georges",473.7638888888889,7,9.17080301204067,False,False,False,False,False,False,442,18,"compound",3.0,3.0,11.29156034481975,13.42421607066536
9332,10,16,"Gilles",470.25,6,8.312332514875383,False,False,False,False,False,False,442,19,"compound",7.0,3.0,9.17080301204067,11.29156034481975
9333,10,17,"de",413.44444444444446,2,10.427624190361792,False,False,False,False,False,False,442,20,"compound",6.0,7.0,8.312332514875383,9.17080301204067
9334,10,18,"la",0.0,2,8.411165786770708,False,False,False,False,False,False,442,21,"compound",2.0,6.0,10.427624190361792,8.312332514875383
9335,10,19,"Tourette,",440.8082191780822,9,11.216880808930746,False,False,True,False,False,False,442,23,"punct",2.0,2.0,8.411165786770708,10.427624190361792
9336,10,20,"the",432.1621621621622,3,15.52756444324176,False,False,False,False,True,False,442,24,"det",9.0,2.0,11.216880808930746,8.411165786770708
9337,10,21,"pioneering",393.5890410958904,10,8.055385445138597,False,False,False,False,False,False,442,25,"amod",3.0,9.0,15.52756444324176,11.216880808930746
9338,10,22,"French",398.6666666666667,6,8.570742996693877,False,False,False,False,False,False,442,26,"amod",10.0,3.0,8.055385445138597,15.52756444324176
9339,10,23,"neurologist",414.4084507042253,11,6.384176347053415,False,False,False,False,False,False,442,27,"appos",6.0,10.0,8.570742996693877,8.055385445138597
9340,10,24,"who",381.1,3,11.935771970909167,False,False,False,False,False,False,442,28,"nsubj",11.0,6.0,6.384176347053415,8.570742996693877
9341,10,25,"first",371.43055555555554,5,12.146158084061211,False,False,False,False,False,False,442,29,"advmod",3.0,11.0,11.935771970909167,6.384176347053415
9342,10,26,"described",387.6986301369863,9,10.388318216025032,False,False,False,False,False,False,442,30,"acl:relcl",5.0,3.0,12.146158084061211,11.935771970909167
9343,10,27,"the",383.027397260274,3,15.52756444324176,False,False,False,False,False,False,442,31,"det",9.0,5.0,10.388318216025032,12.146158084061211
9344,10,28,"condition",346.3918918918919,9,8.645762292210945,False,False,False,False,False,False,442,32,"dobj",3.0,9.0,15.52756444324176,10.388318216025032
